date,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
3/14/2012,1,1,3,13,0,3,1,1,0.66,0.6212,0.27,0.2239,57,197,254
3/14/2012,1,1,3,14,0,3,1,1,0.7,0.6364,0.23,0.3284,61,163,224
3/14/2012,1,1,3,15,0,3,1,1,0.7,0.6364,0.24,0,86,197,283
3/14/2012,1,1,3,16,0,3,1,1,0.72,0.6364,0.25,0.194,78,278,356
3/14/2012,1,1,3,17,0,3,1,1,0.7,0.6364,0.28,0.0896,140,642,782
3/14/2012,1,1,3,18,0,3,1,1,0.7,0.6364,0.32,0,102,647,749
3/14/2012,1,1,3,19,0,3,1,1,0.64,0.6212,0.33,0.1642,70,402,472
3/14/2012,1,1,3,20,0,3,1,1,0.62,0.6212,0.35,0.1045,44,286,330
3/14/2012,1,1,3,21,0,3,1,1,0.6,0.6212,0.4,0.0896,47,241,288
3/14/2012,1,1,3,22,0,3,1,1,0.52,0.5,0.55,0.1343,43,159,202
3/14/2012,1,1,3,23,0,3,1,1,0.56,0.5303,0.43,0.1642,19,72,91
3/15/2012,1,1,3,0,0,4,1,1,0.54,0.5152,0.49,0.1343,14,46,60
3/15/2012,1,1,3,1,0,4,1,1,0.5,0.4848,0.59,0.1045,15,8,23
3/15/2012,1,1,3,2,0,4,1,1,0.5,0.4848,0.59,0,14,5,19
3/15/2012,1,1,3,3,0,4,1,1,0.5,0.4848,0.63,0,0,7,7
3/15/2012,1,1,3,4,0,4,1,1,0.44,0.4394,0.77,0.1045,11,3,14
3/15/2012,1,1,3,5,0,4,1,1,0.46,0.4545,0.67,0,2,24,26
3/15/2012,1,1,3,6,0,4,1,1,0.44,0.4394,0.72,0.0896,4,113,117
3/15/2012,1,1,3,7,0,4,1,1,0.44,0.4394,0.72,0.0896,14,367,381
3/15/2012,1,1,3,8,0,4,1,1,0.44,0.4394,0.77,0.1045,21,602,623
3/15/2012,1,1,3,9,0,4,1,1,0.48,0.4697,0.77,0.0896,30,285,315
3/15/2012,1,1,3,10,0,4,1,1,0.52,0.5,0.68,0.1045,34,130,164
3/15/2012,1,1,3,11,0,4,1,1,0.56,0.5303,0.6,0.1343,60,151,211
3/15/2012,1,1,3,12,0,4,1,2,0.62,0.6212,0.5,0.1343,59,206,265
3/15/2012,1,1,3,13,0,4,1,2,0.66,0.6212,0.41,0.0896,62,211,273
3/15/2012,1,1,3,14,0,4,1,2,0.72,0.6515,0.3,0.1045,81,177,258
3/15/2012,1,1,3,15,0,4,1,1,0.72,0.6515,0.32,0.2239,100,187,287
3/15/2012,1,1,3,16,0,4,1,1,0.72,0.6515,0.37,0.3881,95,331,426
3/15/2012,1,1,3,17,0,4,1,1,0.7,0.6364,0.39,0.2537,79,634,713
3/15/2012,1,1,3,18,0,4,1,1,0.66,0.6212,0.44,0.2836,98,648,746
3/15/2012,1,1,3,19,0,4,1,2,0.64,0.6212,0.5,0.194,72,353,425
3/15/2012,1,1,3,20,0,4,1,2,0.58,0.5455,0.6,0.3582,60,270,330
3/15/2012,1,1,3,21,0,4,1,1,0.54,0.5152,0.68,0.2836,36,207,243
3/15/2012,1,1,3,22,0,4,1,1,0.52,0.5,0.68,0.1343,32,137,169
3/15/2012,1,1,3,23,0,4,1,1,0.48,0.4697,0.72,0.194,12,85,97
3/16/2012,1,1,3,0,0,5,1,1,0.44,0.4394,0.77,0.2537,8,49,57
3/16/2012,1,1,3,1,0,5,1,2,0.42,0.4242,0.82,0.3284,4,22,26
3/16/2012,1,1,3,2,0,5,1,2,0.42,0.4242,0.82,0.194,0,4,4
3/16/2012,1,1,3,3,0,5,1,2,0.4,0.4091,0.87,0.2836,0,3,3
3/16/2012,1,1,3,4,0,5,1,2,0.4,0.4091,0.87,0.2537,0,3,3
3/16/2012,1,1,3,5,0,5,1,2,0.4,0.4091,0.87,0.2239,2,30,32
3/16/2012,1,1,3,6,0,5,1,2,0.4,0.4091,0.87,0.1642,3,96,99
3/16/2012,1,1,3,7,0,5,1,2,0.4,0.4091,0.87,0.194,13,265,278
3/16/2012,1,1,3,8,0,5,1,2,0.4,0.4091,0.87,0.2239,28,534,562
3/16/2012,1,1,3,9,0,5,1,2,0.42,0.4242,0.82,0,35,277,312
3/16/2012,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,44,136,180
3/16/2012,1,1,3,11,0,5,1,2,0.44,0.4394,0.77,0,40,167,207
3/16/2012,1,1,3,12,0,5,1,2,0.44,0.4394,0.82,0.1343,72,222,294
3/16/2012,1,1,3,13,0,5,1,2,0.46,0.4545,0.77,0.0896,52,208,260
3/16/2012,1,1,3,14,0,5,1,2,0.48,0.4697,0.72,0,56,146,202
3/16/2012,1,1,3,15,0,5,1,3,0.46,0.4545,0.82,0.1045,19,88,107
3/16/2012,1,1,3,16,0,5,1,3,0.48,0.4697,0.77,0,18,111,129
3/16/2012,1,1,3,17,0,5,1,3,0.48,0.4697,0.82,0.0896,23,235,258
3/16/2012,1,1,3,18,0,5,1,3,0.48,0.4697,0.82,0.0896,31,377,408
3/16/2012,1,1,3,19,0,5,1,2,0.46,0.4545,0.88,0,23,273,296
3/16/2012,1,1,3,20,0,5,1,1,0.46,0.4545,0.88,0,31,204,235
3/16/2012,1,1,3,21,0,5,1,2,0.44,0.4394,0.94,0,8,144,152
3/16/2012,1,1,3,22,0,5,1,2,0.44,0.4394,0.94,0,16,132,148
3/16/2012,1,1,3,23,0,5,1,2,0.44,0.4394,0.94,0,22,104,126
3/17/2012,1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896,13,87,100
3/17/2012,1,1,3,1,0,6,0,2,0.44,0.4394,0.94,0,12,57,69
3/17/2012,1,1,3,2,0,6,0,2,0.44,0.4394,0.88,0,10,32,42
3/17/2012,1,1,3,3,0,6,0,2,0.44,0.4394,0.88,0,2,24,26
3/17/2012,1,1,3,4,0,6,0,2,0.42,0.4242,0.94,0,0,2,2
3/17/2012,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,5,3,8
3/17/2012,1,1,3,6,0,6,0,2,0.42,0.4242,0.94,0.194,1,29,30
3/17/2012,1,1,3,7,0,6,0,2,0.4,0.4091,1,0.1343,29,57,86
3/17/2012,1,1,3,8,0,6,0,2,0.42,0.4242,0.94,0.1045,63,155,218
3/17/2012,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,104,217,321
3/17/2012,1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896,140,303,443
3/17/2012,1,1,3,11,0,6,0,2,0.52,0.5,0.77,0.1343,226,359,585
3/17/2012,1,1,3,12,0,6,0,1,0.56,0.5303,0.68,0.1642,286,365,651
3/17/2012,1,1,3,13,0,6,0,1,0.6,0.6061,0.6,0.1045,286,400,686
3/17/2012,1,1,3,14,0,6,0,1,0.62,0.6212,0.53,0.0896,352,338,690
3/17/2012,1,1,3,15,0,6,0,1,0.64,0.6212,0.53,0.1343,357,322,679
3/17/2012,1,1,3,16,0,6,0,1,0.64,0.6212,0.5,0,367,318,685
3/17/2012,1,1,3,17,0,6,0,1,0.64,0.6212,0.5,0.1343,291,357,648
3/17/2012,1,1,3,18,0,6,0,1,0.62,0.6212,0.57,0.2985,221,339,560
3/17/2012,1,1,3,19,0,6,0,1,0.58,0.5455,0.64,0.2836,155,262,417
3/17/2012,1,1,3,20,0,6,0,1,0.56,0.5303,0.64,0.194,89,182,271
3/17/2012,1,1,3,21,0,6,0,1,0.54,0.5152,0.68,0.1642,54,169,223
3/17/2012,1,1,3,22,0,6,0,1,0.54,0.5152,0.68,0,58,153,211
3/17/2012,1,1,3,23,0,6,0,1,0.5,0.4848,0.77,0.1642,34,151,185
3/18/2012,1,1,3,0,0,0,0,1,0.46,0.4545,0.88,0.194,27,80,107
3/18/2012,1,1,3,1,0,0,0,1,0.46,0.4545,0.82,0.1343,25,88,113
3/18/2012,1,1,3,2,0,0,0,2,0.46,0.4545,0.82,0.1045,15,41,56
3/18/2012,1,1,3,3,0,0,0,2,0.44,0.4394,0.88,0.1343,3,15,18
3/18/2012,1,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.1642,6,8,14
3/18/2012,1,1,3,5,0,0,0,2,0.4,0.4091,0.94,0.1045,0,6,6
3/18/2012,1,1,3,6,0,0,0,2,0.4,0.4091,0.94,0.1045,2,9,11
3/18/2012,1,1,3,7,0,0,0,3,0.42,0.4242,0.88,0.1642,17,25,42
3/18/2012,1,1,3,8,0,0,0,2,0.42,0.4242,0.88,0.1045,25,71,96
3/18/2012,1,1,3,9,0,0,0,2,0.42,0.4242,0.88,0.0896,65,113,178
3/18/2012,1,1,3,10,0,0,0,2,0.42,0.4242,0.88,0.1045,139,212,351
3/18/2012,1,1,3,11,0,0,0,2,0.44,0.4394,0.82,0.1642,129,239,368
3/18/2012,1,1,3,12,0,0,0,2,0.44,0.4394,0.88,0.1343,222,281,503
3/18/2012,1,1,3,13,0,0,0,2,0.46,0.4545,0.82,0.1642,198,346,544
3/18/2012,1,1,3,14,0,0,0,2,0.5,0.4848,0.77,0.0896,218,303,521
3/18/2012,1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896,240,314,554
3/18/2012,1,1,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896,229,312,541
3/18/2012,1,1,3,17,0,0,0,1,0.56,0.5303,0.64,0.0896,233,308,541
3/18/2012,1,1,3,18,0,0,0,1,0.56,0.5303,0.64,0.1642,165,294,459
3/18/2012,1,1,3,19,0,0,0,1,0.56,0.5303,0.64,0.1642,118,234,352
3/18/2012,1,1,3,20,0,0,0,1,0.52,0.5,0.77,0.1343,59,139,198
3/18/2012,1,1,3,21,0,0,0,1,0.52,0.5,0.72,0.0896,44,129,173
3/18/2012,1,1,3,22,0,0,0,1,0.5,0.4848,0.77,0.1045,21,79,100
3/18/2012,1,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1642,7,39,46
3/19/2012,1,1,3,0,0,1,1,1,0.48,0.4697,0.82,0.1045,4,19,23
3/19/2012,1,1,3,1,0,1,1,1,0.46,0.4545,0.88,0.1045,0,15,15
3/19/2012,1,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.1642,1,7,8
3/19/2012,1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,0,2,2
3/19/2012,1,1,3,4,0,1,1,1,0.44,0.4394,0.94,0,0,3,3
3/19/2012,1,1,3,5,0,1,1,1,0.44,0.4394,0.94,0,0,31,31
3/19/2012,1,1,3,6,0,1,1,1,0.46,0.4545,0.88,0.1343,2,118,120
3/19/2012,1,1,3,7,0,1,1,1,0.46,0.4545,0.88,0.194,25,329,354
3/19/2012,1,1,3,8,0,1,1,1,0.46,0.4545,0.88,0.1045,16,563,579
3/19/2012,1,1,3,9,0,1,1,1,0.5,0.4848,0.72,0.1642,55,276,331
3/19/2012,1,1,3,10,0,1,1,1,0.52,0.5,0.72,0.1343,56,128,184
3/19/2012,1,1,3,11,0,1,1,1,0.56,0.5303,0.68,0.1642,56,145,201
3/19/2012,1,1,3,12,0,1,1,1,0.6,0.6061,0.64,0.2537,71,211,282
3/19/2012,1,1,3,13,0,1,1,1,0.62,0.6061,0.61,0.2537,69,194,263
3/19/2012,1,1,3,14,0,1,1,2,0.64,0.6212,0.57,0.194,60,200,260
3/19/2012,1,1,3,15,0,1,1,1,0.64,0.6212,0.57,0.2239,97,189,286
3/19/2012,1,1,3,16,0,1,1,1,0.66,0.6212,0.5,0.2239,65,320,385
3/19/2012,1,1,3,17,0,1,1,1,0.64,0.6212,0.53,0.2239,106,615,721
3/19/2012,1,1,3,18,0,1,1,1,0.64,0.6212,0.57,0.2537,120,681,801
3/19/2012,1,1,3,19,0,1,1,1,0.62,0.6061,0.61,0.2239,86,463,549
3/19/2012,1,1,3,20,0,1,1,1,0.6,0.6061,0.64,0.2239,34,296,330
3/19/2012,1,1,3,21,0,1,1,1,0.6,0.6061,0.64,0.1642,33,190,223
3/19/2012,1,1,3,22,0,1,1,2,0.56,0.5303,0.73,0.1642,17,131,148
3/19/2012,1,1,3,23,0,1,1,2,0.56,0.5303,0.78,0.1343,9,45,54
3/20/2012,1,1,3,0,0,2,1,2,0.56,0.5303,0.78,0.0896,5,24,29
3/20/2012,1,1,3,1,0,2,1,1,0.54,0.5152,0.88,0,6,9,15
3/20/2012,1,1,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,2,8,10
3/20/2012,1,1,3,3,0,2,1,2,0.54,0.5152,0.88,0,0,3,3
3/20/2012,1,1,3,4,0,2,1,2,0.52,0.5,0.88,0.1343,0,6,6
3/20/2012,1,1,3,5,0,2,1,2,0.52,0.5,0.94,0,0,20,20
3/20/2012,1,1,3,6,0,2,1,2,0.52,0.5,0.94,0.1642,6,94,100
3/20/2012,1,1,3,7,0,2,1,3,0.52,0.5,0.94,0.2239,3,167,170
3/20/2012,1,1,3,8,0,2,1,2,0.52,0.5,0.88,0.1045,28,488,516
3/20/2012,1,1,3,9,0,2,1,2,0.54,0.5152,0.88,0.1642,41,284,325
3/20/2012,1,1,3,10,0,2,1,1,0.54,0.5152,0.88,0.194,44,119,163
3/20/2012,1,1,3,11,0,2,1,1,0.58,0.5455,0.83,0.1343,74,156,230
3/20/2012,1,1,3,12,0,2,1,1,0.6,0.5758,0.78,0.2537,56,205,261
3/20/2012,1,1,3,13,0,2,1,1,0.6,0.5758,0.78,0.194,77,207,284
3/20/2012,1,1,3,14,0,2,1,2,0.6,0.5909,0.73,0.1642,66,182,248
3/20/2012,1,1,3,15,0,2,1,2,0.62,0.6061,0.69,0.1045,67,177,244
3/20/2012,1,1,3,16,0,2,1,1,0.62,0.6061,0.66,0.2239,99,332,431
3/20/2012,1,1,3,17,0,2,1,1,0.6,0.5909,0.73,0.194,108,642,750
3/20/2012,1,1,3,18,0,2,1,1,0.6,0.5909,0.69,0.2537,136,665,801
3/20/2012,1,1,3,19,0,2,1,1,0.58,0.5455,0.73,0.1343,75,480,555
3/20/2012,1,1,3,20,0,2,1,1,0.58,0.5455,0.68,0.0896,78,299,377
3/20/2012,1,1,3,21,0,2,1,1,0.56,0.5303,0.73,0,38,239,277
3/20/2012,1,1,3,22,0,2,1,1,0.54,0.5152,0.77,0,32,156,188
3/20/2012,1,1,3,23,0,2,1,1,0.52,0.5,0.83,0,10,80,90
3/21/2012,2,1,3,0,0,3,1,1,0.52,0.5,0.88,0,4,29,33
3/21/2012,2,1,3,1,0,3,1,1,0.52,0.5,0.83,0.0896,4,22,26
3/21/2012,2,1,3,2,0,3,1,1,0.5,0.4848,0.88,0.1343,2,8,10
3/21/2012,2,1,3,3,0,3,1,2,0.5,0.4848,0.88,0.194,1,7,8
3/21/2012,2,1,3,4,0,3,1,2,0.5,0.4848,0.88,0.1343,0,4,4
3/21/2012,2,1,3,5,0,3,1,2,0.5,0.4848,0.88,0.1343,4,35,39
3/21/2012,2,1,3,6,0,3,1,2,0.48,0.4697,0.94,0.2239,10,139,149
3/21/2012,2,1,3,7,0,3,1,3,0.48,0.4697,0.94,0.194,34,338,372
3/21/2012,2,1,3,8,0,3,1,3,0.48,0.4697,0.94,0.1045,33,502,535
3/21/2012,2,1,3,9,0,3,1,2,0.5,0.4848,0.88,0.1642,38,255,293
3/21/2012,2,1,3,10,0,3,1,2,0.52,0.5,0.83,0.1642,30,124,154
3/21/2012,2,1,3,11,0,3,1,2,0.52,0.5,0.83,0.1642,38,154,192
3/21/2012,2,1,3,12,0,3,1,2,0.54,0.5152,0.77,0,58,171,229
3/21/2012,2,1,3,13,0,3,1,2,0.54,0.5152,0.83,0,81,222,303
3/21/2012,2,1,3,14,0,3,1,2,0.56,0.5303,0.78,0,74,151,225
3/21/2012,2,1,3,15,0,3,1,2,0.56,0.5303,0.78,0,68,175,243
3/21/2012,2,1,3,16,0,3,1,1,0.58,0.5455,0.73,0,91,287,378
3/21/2012,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,113,616,729
3/21/2012,2,1,3,18,0,3,1,1,0.6,0.5909,0.69,0,152,627,779
3/21/2012,2,1,3,19,0,3,1,1,0.6,0.6061,0.64,0,86,496,582
3/21/2012,2,1,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,76,298,374
3/21/2012,2,1,3,21,0,3,1,1,0.54,0.5152,0.83,0.1045,47,204,251
3/21/2012,2,1,3,22,0,3,1,1,0.52,0.5,0.83,0.1642,41,156,197
3/21/2012,2,1,3,23,0,3,1,1,0.54,0.5152,0.77,0,37,88,125
3/22/2012,2,1,3,0,0,4,1,1,0.52,0.5,0.83,0.0896,9,32,41
3/22/2012,2,1,3,1,0,4,1,1,0.52,0.5,0.83,0.0896,14,16,30
3/22/2012,2,1,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,1,5,6
3/22/2012,2,1,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,0,7,7
3/22/2012,2,1,3,4,0,4,1,2,0.48,0.4697,1,0.0896,0,6,6
3/22/2012,2,1,3,5,0,4,1,2,0.48,0.4697,1,0.0896,2,32,34
3/22/2012,2,1,3,6,0,4,1,2,0.48,0.4697,1,0.0896,10,126,136
3/22/2012,2,1,3,7,0,4,1,2,0.48,0.4697,1,0.0896,29,332,361
3/22/2012,2,1,3,8,0,4,1,2,0.5,0.4848,0.94,0.0896,51,598,649
3/22/2012,2,1,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,41,277,318
3/22/2012,2,1,3,10,0,4,1,2,0.5,0.4848,1,0.0896,32,110,142
3/22/2012,2,1,3,11,0,4,1,2,0.52,0.5,0.94,0,53,166,219
3/22/2012,2,1,3,12,0,4,1,2,0.54,0.5152,0.88,0.194,48,224,272
3/22/2012,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,83,215,298
3/22/2012,2,1,3,14,0,4,1,1,0.6,0.5909,0.73,0.1045,96,161,257
3/22/2012,2,1,3,15,0,4,1,1,0.62,0.6061,0.69,0.194,102,202,304
3/22/2012,2,1,3,16,0,4,1,1,0.64,0.6061,0.65,0.194,125,300,425
3/22/2012,2,1,3,17,0,4,1,1,0.66,0.6212,0.65,0.1642,154,656,810
3/22/2012,2,1,3,18,0,4,1,1,0.66,0.6212,0.65,0.1642,147,654,801
3/22/2012,2,1,3,19,0,4,1,1,0.66,0.6212,0.61,0,117,469,586
3/22/2012,2,1,3,20,0,4,1,1,0.62,0.5909,0.73,0.2836,64,360,424
3/22/2012,2,1,3,21,0,4,1,1,0.58,0.5455,0.78,0.1642,66,308,374
3/22/2012,2,1,3,22,0,4,1,1,0.56,0.5303,0.83,0.194,56,164,220
3/22/2012,2,1,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,34,117,151
3/23/2012,2,1,3,0,0,5,1,1,0.56,0.5303,0.83,0,30,65,95
3/23/2012,2,1,3,1,0,5,1,1,0.54,0.5152,0.88,0,18,32,50
3/23/2012,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,12,20,32
3/23/2012,2,1,3,3,0,5,1,1,0.52,0.5,0.88,0.1045,4,6,10
3/23/2012,2,1,3,4,0,5,1,2,0.5,0.4848,0.94,0.1045,0,3,3
3/23/2012,2,1,3,5,0,5,1,2,0.5,0.4848,0.94,0,5,29,34
3/23/2012,2,1,3,6,0,5,1,2,0.5,0.4848,0.88,0,6,110,116
3/23/2012,2,1,3,7,0,5,1,2,0.5,0.4848,0.93,0.1343,28,318,346
3/23/2012,2,1,3,8,0,5,1,2,0.5,0.4848,0.94,0.1343,47,615,662
3/23/2012,2,1,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,75,305,380
3/23/2012,2,1,3,10,0,5,1,2,0.56,0.5303,0.88,0.1045,125,150,275
3/23/2012,2,1,3,11,0,5,1,2,0.62,0.5909,0.73,0.1045,131,187,318
3/23/2012,2,1,3,12,0,5,1,2,0.66,0.6212,0.61,0.2239,199,272,471
3/23/2012,2,1,3,13,0,5,1,2,0.7,0.6515,0.48,0,172,256,428
3/23/2012,2,1,3,14,0,5,1,2,0.72,0.6515,0.42,0.1045,208,224,432
3/23/2012,2,1,3,15,0,5,1,2,0.72,0.6515,0.42,0.1343,191,281,472
3/23/2012,2,1,3,16,0,5,1,2,0.72,0.6515,0.42,0.1642,219,370,589
3/23/2012,2,1,3,17,0,5,1,2,0.72,0.6515,0.42,0.1642,264,693,957
3/23/2012,2,1,3,18,0,5,1,1,0.7,0.6364,0.45,0.1642,237,593,830
3/23/2012,2,1,3,19,0,5,1,1,0.66,0.6212,0.5,0.194,213,473,686
3/23/2012,2,1,3,20,0,5,1,1,0.66,0.6212,0.47,0.1343,117,328,445
3/23/2012,2,1,3,21,0,5,1,1,0.62,0.6212,0.53,0.1045,64,220,284
3/23/2012,2,1,3,22,0,5,1,1,0.6,0.6061,0.64,0.2836,53,218,271
3/23/2012,2,1,3,23,0,5,1,1,0.6,0.5909,0.69,0.2537,51,125,176
3/24/2012,2,1,3,0,0,6,0,1,0.58,0.5455,0.68,0,45,111,156
3/24/2012,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,20,108,128
3/24/2012,2,1,3,2,0,6,0,1,0.54,0.5152,0.77,0.1045,14,55,69
3/24/2012,2,1,3,3,0,6,0,1,0.54,0.5152,0.77,0.1045,10,22,32
3/24/2012,2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,1,6,7
3/24/2012,2,1,3,5,0,6,0,2,0.52,0.5,0.83,0.1642,0,4,4
3/24/2012,2,1,3,6,0,6,0,2,0.52,0.5,0.83,0.1642,4,24,28
3/24/2012,2,1,3,7,0,6,0,2,0.5,0.4848,0.88,0.1343,25,45,70
3/24/2012,2,1,3,8,0,6,0,2,0.5,0.4848,0.94,0.194,41,113,154
3/24/2012,2,1,3,9,0,6,0,2,0.52,0.5,0.83,0.1343,96,153,249
3/24/2012,2,1,3,10,0,6,0,2,0.52,0.5,0.88,0.194,148,197,345
3/24/2012,2,1,3,11,0,6,0,2,0.5,0.4848,0.94,0.194,98,175,273
3/24/2012,2,1,3,12,0,6,0,3,0.52,0.5,0.94,0.2239,61,122,183
3/24/2012,2,1,3,13,0,6,0,3,0.52,0.5,0.94,0.2537,62,134,196
3/24/2012,2,1,3,14,0,6,0,3,0.52,0.5,0.88,0.3582,63,160,223
3/24/2012,2,1,3,15,0,6,0,3,0.5,0.4848,0.94,0.4179,118,172,290
3/24/2012,2,1,3,16,0,6,0,3,0.5,0.4848,0.94,0.2985,49,128,177
3/24/2012,2,1,3,17,0,6,0,3,0.5,0.4848,0.88,0.2239,47,68,115
3/24/2012,2,1,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,27,110,137
3/24/2012,2,1,3,19,0,6,0,3,0.46,0.4545,0.94,0.1343,28,105,133
3/24/2012,2,1,3,20,0,6,0,3,0.44,0.4394,1,0.194,31,80,111
3/24/2012,2,1,3,21,0,6,0,3,0.44,0.4394,1,0.194,16,88,104
3/24/2012,2,1,3,22,0,6,0,3,0.44,0.4394,1,0.2537,12,71,83
3/24/2012,2,1,3,23,0,6,0,2,0.44,0.4394,0.94,0.2836,17,88,105
3/25/2012,2,1,3,0,0,0,0,2,0.44,0.4394,0.94,0.2836,18,62,80
3/25/2012,2,1,3,1,0,0,0,2,0.42,0.4242,1,0.2537,24,65,89
3/25/2012,2,1,3,2,0,0,0,3,0.42,0.4242,1,0.2985,6,29,35
3/25/2012,2,1,3,3,0,0,0,3,0.42,0.4242,0.94,0.2985,8,10,18
3/25/2012,2,1,3,4,0,0,0,2,0.42,0.4242,0.94,0.3284,1,7,8
3/25/2012,2,1,3,5,0,0,0,2,0.4,0.4091,1,0.2537,0,6,6
3/25/2012,2,1,3,6,0,0,0,2,0.4,0.4091,1,0.2537,5,13,18
3/25/2012,2,1,3,7,0,0,0,2,0.4,0.4091,0.94,0.3284,14,25,39
3/25/2012,2,1,3,8,0,0,0,2,0.4,0.4091,0.94,0.3284,21,68,89
3/25/2012,2,1,3,9,0,0,0,2,0.4,0.4091,0.94,0.2537,26,92,118
3/25/2012,2,1,3,10,0,0,0,2,0.4,0.4091,0.87,0.3284,78,172,250
3/25/2012,2,1,3,11,0,0,0,2,0.4,0.4091,0.94,0.2537,106,217,323
3/25/2012,2,1,3,12,0,0,0,2,0.4,0.4091,0.94,0.2239,122,238,360
3/25/2012,2,1,3,13,0,0,0,2,0.42,0.4242,0.88,0.1642,110,257,367
3/25/2012,2,1,3,14,0,0,0,2,0.44,0.4394,0.88,0.1642,123,291,414
3/25/2012,2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.194,139,282,421
3/25/2012,2,1,3,16,0,0,0,1,0.48,0.4697,0.77,0,153,339,492
3/25/2012,2,1,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896,146,273,419
3/25/2012,2,1,3,18,0,0,0,1,0.5,0.4848,0.72,0.0896,202,289,491
3/25/2012,2,1,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537,114,261,375
3/25/2012,2,1,3,20,0,0,0,1,0.48,0.4697,0.77,0.2239,63,196,259
3/25/2012,2,1,3,21,0,0,0,1,0.48,0.4697,0.77,0.1642,25,124,149
3/25/2012,2,1,3,22,0,0,0,1,0.46,0.4545,0.82,0.1343,19,92,111
3/25/2012,2,1,3,23,0,0,0,1,0.48,0.4697,0.82,0.1343,9,56,65
3/26/2012,2,1,3,0,0,1,1,2,0.48,0.4697,0.82,0.1642,10,23,33
3/26/2012,2,1,3,1,0,1,1,1,0.48,0.4697,0.82,0.2537,18,10,28
3/26/2012,2,1,3,2,0,1,1,1,0.46,0.4545,0.88,0.2239,14,6,20
3/26/2012,2,1,3,3,0,1,1,1,0.46,0.4545,0.82,0.194,0,1,1
3/26/2012,2,1,3,4,0,1,1,1,0.44,0.4394,0.82,0.1642,0,4,4
3/26/2012,2,1,3,5,0,1,1,1,0.44,0.4394,0.77,0.1642,0,36,36
3/26/2012,2,1,3,6,0,1,1,1,0.42,0.4242,0.82,0.194,7,110,117
3/26/2012,2,1,3,7,0,1,1,1,0.44,0.4394,0.72,0.194,15,355,370
3/26/2012,2,1,3,8,0,1,1,1,0.44,0.4394,0.62,0.2239,32,625,657
3/26/2012,2,1,3,9,0,1,1,1,0.46,0.4545,0.47,0.2836,37,245,282
3/26/2012,2,1,3,10,0,1,1,1,0.5,0.4848,0.36,0.5821,55,98,153
3/26/2012,2,1,3,11,0,1,1,1,0.48,0.4697,0.31,0.5821,47,131,178
3/26/2012,2,1,3,12,0,1,1,1,0.48,0.4697,0.33,0.5224,63,216,279
3/26/2012,2,1,3,13,0,1,1,1,0.48,0.4697,0.29,0.6866,79,222,301
3/26/2012,2,1,3,14,0,1,1,1,0.48,0.4697,0.33,0.4478,58,159,217
3/26/2012,2,1,3,15,0,1,1,1,0.48,0.4697,0.29,0.6119,66,157,223
3/26/2012,2,1,3,16,0,1,1,1,0.48,0.4697,0.25,0.6418,60,245,305
3/26/2012,2,1,3,17,0,1,1,1,0.46,0.4545,0.24,0.4478,65,599,664
3/26/2012,2,1,3,18,0,1,1,1,0.44,0.4394,0.26,0.4478,90,594,684
3/26/2012,2,1,3,19,0,1,1,1,0.42,0.4242,0.24,0.3582,41,417,458
3/26/2012,2,1,3,20,0,1,1,1,0.4,0.4091,0.26,0.5224,12,209,221
3/26/2012,2,1,3,21,0,1,1,1,0.38,0.3939,0.25,0.4925,11,175,186
3/26/2012,2,1,3,22,0,1,1,1,0.36,0.3333,0.25,0.3582,13,80,93
3/26/2012,2,1,3,23,0,1,1,1,0.34,0.2879,0.25,0.5224,2,46,48
3/27/2012,2,1,3,0,0,2,1,1,0.32,0.2879,0.26,0.5224,1,9,10
3/27/2012,2,1,3,1,0,2,1,1,0.3,0.2727,0.26,0.4627,1,4,5
