lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_1_btag,jet_2_pt,jet_2_eta,jet_2_phi,jet_2_btag,jet_3_pt,jet_3_eta,jet_3_phi,jet_3_btag,jet_4_pt,jet_4_eta,jet_4_phi,jet_4_btag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,label
1.943190575,0.274605036,0.899291873,0.379108667,0.611750364,0.879612446,0.448548734,-1.01944077,0,0.970086515,0.432321549,-0.140575647,1.107436061,0.970483482,1.008728385,-1.519065142,2.548224449,0.37995854,-0.258635908,-0.624542952,0,1.030032754,0.973864317,0.974627316,1.024347901,1.036240697,0.875573218,0.851085842,0
0.632662416,-0.10134691,0.208489567,1.403911233,1.372840643,0.668824315,0.356457353,0.482467443,0,0.837258279,0.647966504,-0.173310608,0,0.987167537,0.517194212,-1.487445235,2.548224449,0.855089366,-0.533467531,-1.560124755,3.101961374,0.919432223,0.992941797,1.132259965,0.802454948,0.453100801,0.751875281,0.728482962,1
0.924012959,0.730422437,-0.780378699,0.732363641,-1.622719169,1.147838473,1.07437408,0.306176066,2.173076153,0.84758234,1.660137892,-1.16091001,0,0.979088962,0.090287514,-1.240588069,2.548224449,0.917401493,0.49840045,1.223974586,0,1.01317215,0.995407224,0.983090878,0.533380151,1.466309667,0.957561612,0.921829283,1
1.166682959,0.324277431,-0.717679381,1.015127063,-1.205127239,0.57016331,0.558464229,1.610066891,2.173076153,0.796969116,-0.149531275,0.536974788,0,0.804696977,-0.648834407,0.099757902,0,1.227015495,-0.436860025,1.146286964,3.101961374,0.866475225,0.952788949,0.99168843,1.067559481,0.621384978,0.778436363,0.790032685,0
1.30156076,0.516149283,-1.317484498,2.933306217,-1.45702219,1.534604192,-0.536730051,0.170908481,0,1.558181763,-0.924687445,0.483711094,2.214872122,1.605354667,-0.750782251,-1.459153771,2.548224449,1.231640101,-0.075414784,0.482057124,0,0.751482248,0.771402597,0.983312011,1.697536945,1.656910777,1.963757157,1.842325091,0
0.926575065,-0.572747827,-0.440245926,0.308696121,0.881632984,1.091591597,0.427753896,-1.021658182,2.173076153,1.144336939,-0.125246927,0.616870225,0,1.002270937,0.585462809,1.636374593,2.548224449,0.907178462,0.670794845,1.058055878,0,0.822824359,0.857395887,0.98331809,0.86754638,0.894601524,0.939626217,0.815122664,1
0.746128082,1.462846994,-1.143257976,1.05913794,-0.058913499,1.137578368,0.896132588,-0.938501894,2.173076153,1.236120582,-2.731442451,1.011354327,0,1.488215208,0.174940646,0.677792072,0,0.776468813,-0.120387241,-1.406414151,3.101961374,0.742112339,0.753354669,1.021287084,0.85433954,0.68103981,0.837885022,0.798002422,1
0.311481476,1.281688809,-0.216636837,0.444631875,-1.466928959,1.152601957,-0.19014959,0.820081949,2.173076153,0.994259954,-0.064050391,-1.116523623,0,0.429394186,-0.721654296,1.10660243,2.548224449,0.659876823,-1.838501573,0.798911929,0,1.712773919,0.991711915,0.976463497,0.914569438,0.348271877,0.900400281,0.776576579,0
1.380803585,-0.623394191,-0.215527132,0.095648259,1.398382068,1.04578805,1.163494706,0.070012167,1.086538076,1.433789015,-1.157817125,-1.446647406,2.214872122,0.97627902,-0.890050292,1.372875452,0,0.842918992,1.794273377,1.132968903,0,2.300806761,1.925189495,0.986289144,1.155622006,3.197149038,1.891444325,1.47124517,1
0.778154671,1.458951116,0.736162663,1.10481,-0.550629139,0.35516119,0.255453855,-0.397428811,2.173076153,0.994134009,-0.72167033,-1.672463059,2.214872122,1.559868693,-1.733850837,0.036518071,0,1.06539309,-0.236149684,1.107443094,0,0.633736491,0.711732566,1.177000165,0.749591827,0.918849349,1.039413214,0.851756573,1
0.885214984,0.562899768,1.324315667,1.19704926,-1.375924706,1.51445055,-0.379283488,-0.035976302,1.086538076,0.611387432,-0.255410999,1.031882882,1.107436061,0.561637044,0.034762342,-1.262222767,0,0.433508128,1.626043081,-1.562899232,0,0.621365309,0.703774333,0.989013314,1.706783652,1.164630175,1.156160116,0.940541208,1
0.750520289,0.188895792,-0.724892557,0.789544404,1.518723846,0.91799593,0.113851003,-0.962340057,2.173076153,1.059981585,0.369182259,0.859885752,0,0.989450634,1.428353071,0.642288983,0,0.772087455,0.832362592,0.080855712,3.101961374,1.035948634,0.704820633,0.988889277,0.711077929,0.826732934,0.929162443,0.824617446,1
2.090695858,0.094420821,-0.625572443,1.496279478,-0.818593562,1.817120791,-1.057590842,1.078420878,0,0.875532925,1.133653402,-0.808592975,2.214872122,1.044068813,-0.555989027,0.35216248,2.548224449,0.521621525,-1.291336775,0.925986767,0,0.416671246,0.858982027,0.975123465,0.687005401,1.352015495,1.444367409,1.533739328,0
1.624205709,0.386611462,1.049659371,0.164093897,0.711901128,1.748140574,0.189108476,-0.385786891,2.173076153,1.948860169,1.088970184,1.594480276,0,1.149968624,-0.855460882,-0.384628654,2.548224449,0.501175344,-0.376896799,-1.484101772,0,1.212840915,1.885342717,0.98067373,1.550924778,1.052982807,1.589195132,1.339565873,1
1.043700814,-0.679884374,1.026910067,0.777077138,-1.322377801,0.774905443,-0.419882923,0.303404182,1.086538076,1.117141724,-1.326836109,-0.143349245,2.214872122,0.559705198,-0.675231576,-1.237814307,0,1.153993249,-0.979028046,-1.677766085,0,0.497026354,0.863428593,1.066732287,1.015316248,0.857791364,0.808858156,0.697282791,1
0.773945451,-0.320489883,0.315022916,0.753377855,1.598450542,0.84040457,0.239610195,1.691005588,1.086538076,0.730240285,0.789787054,0.73393935,2.214872122,1.542833448,0.295093447,0.033744395,0,1.57703495,-0.389389157,-0.855941296,0,1.420274019,1.189087033,0.988400519,0.820123792,0.937858939,0.978721321,0.849234223,1
0.412685484,-1.586649179,-1.596024871,1.520499349,0.374282837,0.797440827,-0.138657629,-1.296074033,0,0.713746905,-0.325349897,-0.673769355,2.214872122,0.433609098,0.428900003,-0.400715947,0,0.692249954,0.234395444,0.801686525,3.101961374,0.849246383,0.655819058,1.074413538,0.836675823,0.647315621,0.739525676,0.640830338,0
0.994105399,-0.654561162,0.682896018,1.298249602,0.186641529,0.581705809,-1.450712204,-1.190188408,0,0.529550135,-0.704185665,1.57894516,0,0.941154778,0.627334297,1.29798615,0,0.947827399,-0.353577763,-0.920866013,0,0.873973846,0.823426008,0.985271037,0.625151634,0.17737253,0.511718988,0.677341044,0
1.56911993,-0.373084188,0.69565779,0.88210839,1.719175339,2.290546894,0.578268826,-1.201830149,0,1.74074173,-1.097591877,0.520884693,2.214872122,2.134501696,-1.238675594,-0.044576019,0,1.824093223,0.881499052,-1.507962942,3.101961374,1.230755091,1.014662743,1.299352408,1.245344281,2.639362097,1.813807488,1.461863875,1
0.878443658,0.660296619,-0.665522397,0.873527169,0.976999581,0.737438083,0.076222263,-0.98617816,2.173076153,0.389167696,-1.490026832,-0.349191099,2.214872122,0.892683268,0.964126229,0.812038064,0,0.492899478,-0.147870407,-1.269905686,0,0.848102629,0.978644788,1.208683133,0.883662999,0.825642645,0.781485081,0.724195004,1
1.042419791,0.822949469,-0.787037075,0.249379903,-1.052001238,0.653617501,-0.182227746,0.122677818,0,0.357691824,-1.13158989,0.054827638,0,1.332790375,-0.233761027,1.02228272,2.548224449,2.24470067,0.605001867,1.585222364,1.550980687,0.527869344,0.796874464,0.984347343,0.926777244,0.932344079,0.880055606,0.83071202,1
0.829031169,1.41317451,-0.082915269,1.438789487,-0.877396464,1.070796728,1.43976891,1.297399044,0,0.780727565,0.427464664,0.211844489,0,0.850358486,-0.035326805,1.028384805,0,1.110423446,-0.08957278,-0.687247992,3.101961374,0.89169538,0.821010709,0.99200654,0.900594175,0.501218796,0.697691202,0.759857118,0
0.670911312,-0.216275215,-0.074592903,1.748339295,-0.313968569,0.884376109,0.983272851,1.734801292,0,0.742578805,0.890809894,0.83602804,2.214872122,0.606947362,0.048416074,0.843657911,2.548224449,1.043486476,0.170268074,-1.314853549,0,0.816658676,0.91943115,0.988938451,0.86709559,0.317912698,0.96500653,1.111175299,1
0.561837912,1.628421783,1.236092687,0.58321327,0.552445769,0.864772141,1.410062075,0.118242815,2.173076153,0.918088257,-0.145645782,-0.900694728,0,0.469611466,-2.037873983,-1.532933474,0,0.864582181,0.520053864,-0.238876298,0,0.798222244,1.203645587,0.996353149,0.566299856,0.683016598,0.736759543,0.706417799,1
1.071884275,-0.560086191,1.013593316,1.399939299,-1.6606704,0.925690949,1.033774734,0.002378375,2.173076153,0.878050983,-0.051422529,-1.167567968,1.107436061,0.3735466,-0.573283732,0.035408605,0,0.388477802,-0.480166882,-0.857606053,0,0.302975893,0.718989611,1.135450959,0.875696957,1.384061456,1.161168933,0.853983581,1
0.73917371,2.27221489,-0.006344627,0.543634832,-1.632437348,1.068598151,-0.140638098,0.909336388,0,0.480070055,-2.473057032,-1.235811949,0,1.119761586,0.36973384,-0.429562181,2.548224449,0.628477275,-0.026278211,1.579673171,0,0.804377556,0.702711403,0.981981874,0.530552328,0.409908265,0.564273059,0.527342856,0
0.517366707,-1.609050512,-1.571610928,1.245714188,0.263671875,0.722689331,-0.735766232,-1.316031575,1.086538076,1.081888795,0.864582837,1.636092544,0,1.010700822,-0.332978129,0.123056784,1.274112225,1.503282547,-1.469560862,-0.024680456,0,3.351085901,1.948663592,1.108276725,0.998805106,1.044931769,1.297701359,1.189655662,1
0.63101536,-1.474642873,-0.309853554,1.771222711,-0.354659379,0.316777766,0.064339504,-1.531683564,0,1.00962019,-0.002853848,1.466314673,2.214872122,0.471192062,1.74056828,0.258412212,0,0.653548181,-1.312990189,1.002564669,0,0.825504065,0.686282933,0.990182579,0.738121629,0.178338006,0.805535793,0.704544604,1
2.076055288,0.023321094,-1.213170528,0.225316361,-1.337573886,1.073728204,0.158411339,-0.159601778,2.173076153,0.533201277,0.95492053,-1.304056168,0,1.593587995,1.548505902,0.546319842,0,0.399431139,-0.747503102,1.620736718,0,0.92177099,1.240409255,0.994548857,1.198208571,0.913832367,0.98792696,1.096354365,0
0.286043227,0.576535344,0.361631304,0.725668788,0.590748906,1.117333293,-1.151662707,-0.913000643,2.173076153,1.354973435,0.013659503,0.818273485,2.214872122,0.547587335,-2.006015062,-0.699166417,0,0.880647063,-2.125825644,1.712297201,0,0.645343661,0.912947714,0.985512972,0.883965254,2.132994413,1.291342139,1.046547771,0
2.173416138,-1.032460928,0.281176388,2.54066515,0.523855746,1.763347387,0.355467111,-1.224005222,2.173076153,1.197216272,-1.979599357,1.633318424,0,0.881619155,-0.006198847,-0.495575696,1.274112225,0.51164186,1.003924131,1.550817728,0,2.480382204,1.736084342,0.976189554,2.774537802,0.990810633,1.755004287,1.764347196,0
1.321325541,-0.163680896,-0.641108513,1.044203639,0.160591796,1.225704551,-0.441668004,1.390534163,2.173076153,1.074838162,-1.803780556,0.512562215,0,1.794323206,0.392490059,-1.02590549,2.548224449,2.079670668,-0.765825272,-1.531269312,0,0.845891535,0.916659653,1.076852799,0.959748209,1.731526732,1.139348984,0.980497062,0
0.870757282,-1.31978178,-1.637084603,0.59956491,0.691127241,0.75163722,-1.310099483,1.106694102,0,1.31052947,-0.359347969,-0.955068052,2.214872122,1.016320705,-0.231030285,0.012664456,2.548224449,0.644298732,0.251884729,-1.315408587,0,0.877211154,0.985439956,0.983578503,0.925665617,0.94173038,1.007792711,0.845730424,0
0.70440203,0.883335531,1.318766952,1.200909615,0.563104153,0.962883472,2.103222847,0.050054658,0,1.095234513,1.220105648,-1.068253398,2.214872122,1.542306542,0.474412501,1.721803904,2.548224449,0.470992833,1.199637651,1.583557606,0,1.019300222,1.077727556,0.994122684,1.006550908,0.962335885,0.888056696,0.875397682,0
1.022288799,0.742110074,-0.740428746,0.450278819,-0.183763683,0.485609829,0.76839298,0.878291369,1.086538076,1.092716456,-0.859605372,-1.168122768,0,0.90339613,1.201701164,1.111595035,2.548224449,0.9434461,-0.388556331,0.458195925,0,0.899952292,1.281118631,0.98432523,0.932694197,0.284742415,1.047429204,0.921833277,0
0.909372151,0.4596591,-0.985677361,0.738453805,-0.219191924,0.466830373,-1.331884623,0.3593961,0,0.773551047,1.03651607,0.884853065,2.214872122,0.394972384,-1.30239296,-1.49243784,0,1.024013877,0.049508706,-1.384772539,3.101961374,0.769030333,0.799651504,0.986916781,0.984635234,0.830114543,0.848042548,0.780260325,1
1.108669162,-0.89026159,-1.41902411,0.515063345,1.256161809,1.327754974,-0.649616301,-0.452866316,2.173076153,1.168132663,-0.843092024,0.873201609,0,1.214772821,-0.429464489,1.367882729,0,0.375820637,0.004536249,0.34499386,0,0.868141234,0.86062932,0.993561387,1.143383384,0.653803885,1.022429705,0.890609622,0
1.030890226,-0.460741371,0.741711259,0.421080291,0.662322462,0.727727771,2.324043989,-1.510617256,0,0.732506573,-1.115076661,-0.530620456,2.214872122,0.588155866,0.265055269,-0.519429326,2.548224449,0.654278398,1.580237746,1.043073177,0,0.820041955,1.023472428,0.987449884,1.009153366,0.546337605,1.422603846,1.208611965,0
1.017530561,-0.192899972,-0.335932046,1.615088821,-1.113390446,1.248331547,-0.622880042,1.363369823,2.173076153,0.727092683,-0.137874797,-0.833005488,0,1.373534441,-0.283824712,0.355490893,2.548224449,0.940525234,-0.943216622,0.660183907,0,1.188198924,0.930388987,1.143617272,1.399825096,1.313348532,1.096916676,0.937899649,1
2.054277182,-0.129592001,-0.293763131,0.364737898,-0.497738719,1.01913023,-0.945694983,-1.570489764,1.086538076,0.636442184,-0.402088434,1.023560524,2.214872122,0.811019361,0.265055269,0.569063962,0,0.470019192,-1.49621129,1.343280673,0,0.953626514,1.08170104,0.985091686,0.919518173,0.912188947,0.957243383,0.83590126,1
0.671826363,-2.015195608,-0.836419702,0.647556245,1.341199756,1.125211477,-1.457643867,0.372701109,0,0.79709506,-1.417173862,-1.276314497,2.214872122,0.820151687,-1.783914566,-0.086181059,0,0.821499109,-0.656725347,-1.581211329,3.101961374,0.937013388,0.768837035,0.987562895,0.560347021,0.318356752,0.522492111,0.502507091,1
1.722298622,-1.206801414,-0.635005057,1.313439846,-0.35417819,2.075453043,0.733734906,1.029081464,0,0.756050468,-0.60801965,-1.050498724,0,0.780988097,-0.017121831,-0.647575974,2.548224449,1.301741481,0.186924547,1.576898694,3.101961374,3.208536148,1.777890086,0.992576361,0.630566537,0.705505729,1.184752703,1.413205028,1
0.719591737,0.400247008,-1.354105353,0.574065149,-0.667149186,0.557155073,0.546581447,-1.707974911,0,0.935337067,-0.774124503,-0.337540239,2.214872122,1.063387156,0.465309978,1.039479494,0,0.760160506,-0.430197477,0.05643959,0,0.934663296,1.010783792,0.990374208,0.840651214,0.660815895,0.877711833,0.794027329,1
0.466124147,-0.49385637,-0.283775061,1.818294883,-0.254012406,1.529748917,0.391115397,1.658851862,2.173076153,1.425731182,-0.988798082,-0.22768338,0,1.140660524,0.723820627,0.781527579,2.548224449,0.751641274,1.984989762,-1.505188465,0,3.776317358,2.308219671,0.973731875,1.620724201,1.217273712,1.74527812,1.469018221,1
1.015517473,-0.459767431,0.028159646,1.04042232,-0.87984395,0.653800726,-1.155623794,0.643790603,1.086538076,0.717398107,-1.062622428,1.310407519,0,0.929563761,0.592744827,-1.267215371,2.548224449,0.517240167,-1.470393777,-0.833744824,0,0.921004713,0.82061559,1.038676262,0.841865361,1.393092156,0.859127939,0.727978468,0
0.723068893,-0.301984489,0.094743006,1.099960208,-1.118801713,0.419835895,0.234659061,-0.951806962,0,1.335458398,0.045714833,0.410473585,1.107436061,1.658567905,0.693782449,-1.646099448,2.548224449,0.815170586,-0.369401395,1.242841601,0,0.877053857,0.97695297,1.096924305,1.027006626,1.624817252,0.992418289,0.816544175,0
0.792429388,1.289480567,-1.603792906,0.298530936,1.4849962,0.567048669,-0.441668004,-1.094835758,0,0.905749798,0.493518114,1.042979479,2.214872122,0.799603939,0.296913952,0.4231686,2.548224449,1.354074001,-1.489548683,0.591929734,0,1.650159717,1.244332671,0.999708653,0.70362407,0.486266375,0.979711831,0.909493566,0
0.465758145,-0.656509161,0.066445075,0.697219193,-1.67984581,1.762156487,-1.244744301,-1.63202548,0,2.689298868,-0.332149535,0.49647218,2.214872122,1.82400322,2.14653945,-0.802901864,0,1.988149643,-0.81912595,-0.450853258,3.101961374,2.158553839,2.968540907,0.983778656,1.37340641,1.714318514,2.503803968,2.163540125,0
0.307089269,1.285584688,1.526839972,1.695436359,-0.439744532,0.559994936,0.357447565,1.199829102,2.173076153,0.498703748,1.841784835,-1.611986518,0,0.637329876,1.507544756,0.541881979,0,0.740444541,0.166103959,-0.975802302,3.101961374,0.812739492,0.829080224,0.986332119,0.674771965,0.632460415,0.720165551,0.667660475,0
1.854065061,0.638869345,-1.62820673,0.926210344,1.265896678,1.179717779,0.60698545,-0.050390061,0,0.382872522,-0.217527434,-0.240999281,1.107436061,1.123800993,0.86399895,-1.094137907,0,1.141092777,-0.571777403,0.870495558,3.101961374,1.709204674,1.004767776,0.990564644,1.010254741,0.521526456,0.858616352,0.952962995,0
1.722847581,1.04696238,0.465390354,1.288694263,-1.175873041,0.337297767,0.904054463,1.490876079,0,0.281394333,-0.332149535,1.197777033,0,0.908313572,-0.320234656,-0.431781143,2.548224449,1.019145727,1.821756601,1.130749345,0,1.137593269,0.86926651,2.055514813,1.304570079,0.268512428,0.834940434,0.831249714,0
0.881005764,0.370053977,0.29393819,0.743283033,1.240599394,0.974517524,0.721852124,1.265245438,2.173076153,0.847456396,0.286615491,-1.488814473,0,1.48277092,-0.259247988,-0.619284451,0,0.781580389,-0.777484775,-0.110691607,0,0.655739844,0.574756444,0.986445129,0.842725992,1.016520143,0.924799025,0.805166483,1
0.629185259,-1.18829608,0.399916738,2.414910078,0.596104741,2.165686369,-2.367665291,-1.602643609,0,0.603329539,0.809214532,-0.850760102,2.214872122,1.053552389,0.050236572,-0.018503459,0,0.909612477,-0.27862367,0.389386803,0,0.750260949,0.77344501,1.004061461,0.736881912,0.786724448,0.829952419,0.704380333,1
0.821344852,0.247333914,1.264390707,1.410783172,-1.696623683,0.552299917,0.681252778,-1.119228363,0,0.890893161,0.802414894,-0.169426247,2.214872122,1.162261963,1.459301591,0.480306327,0,1.047380924,0.004536249,0.513687134,3.101961374,0.99886024,1.014829636,0.999937117,1.057646632,0.623682559,0.783927083,0.822288752,0
1.196513414,1.108322382,1.140101671,0.985897601,-1.633414149,0.716276825,0.627780318,-0.702892423,2.173076153,0.417370111,2.482891321,1.676040292,0,0.677722752,1.499352455,0.124720991,0,1.222877622,-0.080411725,-0.026345083,0,0.890433013,1.044965267,0.991246223,0.619629204,0.50906831,0.667052269,0.709235251,1
0.827384114,1.078129292,-0.172802791,0.568545342,-1.574816585,0.601126611,-0.45058006,0.209160373,2.173076153,0.990860462,-0.377804071,1.278227329,2.214872122,0.787661672,0.945921302,-1.434190631,0,0.626529992,-0.458513469,-0.52243638,0,0.888076067,0.939922214,0.987286508,0.835892022,0.932944596,0.774105728,0.714017868,1
1.334868312,0.773277044,1.495767713,1.570102096,-1.361056209,0.938515902,-2.063664675,-0.261053026,0,1.020573735,-0.124275558,1.20720911,2.214872122,1.258502603,-0.826332867,0.194617629,0,0.400648147,0.219404653,1.609083533,3.101961374,1.444972992,1.157498956,1.079324007,0.993543923,0.233838588,1.100515723,1.49784267,0
1.023020864,-0.69546783,-0.758739114,1.668227196,0.124919914,0.788738132,0.227727443,1.47757113,2.173076153,0.503739893,0.714991272,-0.049583286,1.107436061,0.875999272,-1.166765928,1.327387095,0,0.645028949,-0.325261772,1.523627043,0,0.963511884,0.908784986,1.294464111,1.342269421,0.940584719,0.947433889,0.834204078,1
0.897293568,-0.29906258,-0.743203044,0.426576048,1.565838218,1.010885596,-0.998177171,0.415388018,0,1.089316964,-0.472998679,-0.15943931,2.214872122,0.812248707,-0.709821045,1.309080839,0,0.901823461,-0.713357389,-1.67388165,3.101961374,1.003713369,0.619962513,0.988545358,0.777808726,0.891370118,0.814759374,0.717120886,1
0.658466697,0.772303045,-0.027984217,0.848937929,-0.973712146,1.10716486,0.764432073,0.452531159,2.173076153,0.714250565,1.789330602,-1.39948678,0,1.234618068,1.450199127,1.518770814,2.548224449,1.17711699,0.575020194,-0.702230692,0,1.01063621,0.899407625,0.985170305,1.023748517,1.342660904,0.978536844,0.844637394,1
0.296474755,-0.902923226,1.098487139,1.29484272,-0.270886242,0.779394209,-1.05164957,0.800124466,2.173076153,1.145847797,-0.921773314,-1.13150394,0,0.765006602,0.282349974,-1.486335754,2.548224449,0.815170586,0.009533188,0.308924586,0,0.774070501,1.088028669,0.984800637,0.715965152,1.108178258,0.791469991,0.718470037,0
1.162656784,0.511279404,0.721181452,0.888076663,0.909183443,0.667266905,-0.178266838,-1.599871635,0,0.953215361,-0.390431941,-0.571680665,2.214872122,0.3735466,-1.269623995,1.198688626,0,1.114804745,0.470084459,-0.460841119,1.550980687,0.778930485,0.918190122,0.988522053,0.856199205,0.476257533,0.916976452,0.919357896,0
0.786756098,0.022347126,0.630184174,0.719504654,0.774910927,1.128142834,-0.38027373,-1.485670447,2.173076153,0.723441482,-0.921773314,1.186125636,0,1.867206097,-0.191889569,-0.892214239,2.548224449,2.8383708,-0.779983222,0.262311965,0,0.807721019,0.937718332,0.986622095,1.178598166,0.935836256,0.997992277,0.83980006,1
0.4988828,0.237594232,-0.703807831,0.208557606,0.21179606,1.650487185,-0.883310556,-0.457856268,2.173076153,1.541436553,1.310443401,1.287104607,0,1.517895222,0.252311766,1.331270218,0,1.020849586,0.081155993,-1.545696974,3.101961374,0.983960986,0.920004308,0.979160607,0.833945334,1.342234254,1.72080493,1.364284396,0
1.606636882,0.610624254,-1.38906157,1.24597013,1.663069725,1.315937638,1.167455673,0.608865023,0,1.080126166,1.015145779,-0.693188369,2.214872122,1.268864155,0.873101413,0.225128084,2.548224449,0.815657318,1.687672019,-1.389211774,0,0.73970741,0.757461727,0.973652124,1.067861795,0.917569459,0.974265635,0.826580524,1
0.76314795,-0.787994921,1.12678504,0.416081011,-1.578007817,1.272241116,-0.639714003,0.159266591,0,1.300331354,-0.302036911,1.537332892,2.214872122,1.098160148,-0.945575595,-0.730786264,2.548224449,0.698821902,0.091982693,-0.87591815,0,1.284326673,1.037780523,0.991899669,0.936895013,1.225064039,1.032004118,0.950485706,0
1.411549091,-1.113300443,-1.526112318,0.494117886,1.264242768,1.201886654,-0.175296143,1.029081464,0,1.257272363,-1.021824837,-0.222689912,2.214872122,1.737597585,-0.495912641,-0.556599379,0,1.486730933,-0.46434325,1.458702445,3.101961374,0.871835828,1.050769687,0.980154276,1.12965405,1.270083308,0.876075864,0.836978614,0
1.06877315,1.142411232,-0.850846112,1.349106431,-1.372855544,0.787180841,-2.14189291,0.3593961,0,1.050287008,-0.630361199,-1.50102067,0,0.68966502,-0.169133365,1.082748771,2.548224449,0.506043494,-0.495157719,1.492551923,0,0.774289489,1.007133007,1.000304341,0.777450085,0.404121637,0.654991269,1.192819238,1
0.865633011,0.257073581,-0.403070241,0.566806734,1.210557103,0.497243971,-1.831950784,0.739143133,0,1.453807712,0.087483905,-1.3312428,1.107436061,0.798901498,-1.442571402,-0.382409692,0,1.676101685,-0.19617416,0.674611628,3.101961374,0.972372055,1.030779481,0.987132967,0.868412197,1.389015317,1.154342771,1.007223487,0
0.46832028,0.875543773,-0.174467385,0.635039151,0.203402162,1.705268264,-0.580300212,1.011895895,0,1.422205925,-0.696414649,-0.571680665,2.214872122,1.004202843,-0.317503929,-1.682157278,0,1.210463762,0.122797146,-1.284333467,3.101961374,1.034867644,1.18653822,0.981010318,2.218827009,0.88397491,1.456362963,1.657095075,1
0.896561563,1.60796833,-0.67440021,1.138131738,1.594376683,1.265370488,-1.188301325,0.464727432,1.086538076,0.582177818,0.343926549,-1.543742537,0,0.827352107,1.21899581,-0.442321092,2.548224449,1.02815187,0.619159818,1.405430913,0,0.508805692,0.767278791,1.245151281,2.810551643,2.287061691,1.874886155,1.423925757,0
0.833789468,-0.686702132,-0.060166508,0.707131863,-1.497804046,0.635387659,-0.731805384,1.191513419,2.173076153,0.724070966,-2.146675587,-0.783070803,0,0.541967452,-0.674321353,0.911335588,1.274112225,0.435211957,-2.008397579,-1.300980806,0,0.337139458,1.023444653,1.023393512,0.600228787,0.18334876,0.663646638,0.643071055,0
0.639799774,-0.460741371,-0.662748098,1.25425756,1.444175482,0.272989512,-2.228042841,1.71096313,0,0.350263536,-2.118505716,0.030969957,0,0.956082523,0.508091688,0.299462616,2.548224449,0.700769186,-1.135598779,-0.704450309,1.550980687,0.656044304,1.291280627,1.174877763,0.710283876,0.853943586,0.788790166,0.755473435,1
0.943594933,1.389799357,0.314468086,1.062781692,-0.602724135,0.761072755,0.585200489,0.870530188,2.173076153,0.554479003,0.970462561,-1.554839134,2.214872122,0.428340435,0.269606501,-1.006489754,0,0.638700366,-0.858268678,1.602979541,0,0.717252553,1.065367222,1.019813299,0.778495193,0.804578841,0.760938168,0.864933074,0
3.4744277,-1.341209054,0.45706743,0.274718195,-0.288974464,1.308517456,-1.025903583,-1.513389111,0,1.073830962,-0.462313592,-0.985583663,2.214872122,1.622389913,-1.265983105,-0.081188433,1.274112225,1.611111999,-0.396051735,1.681777,0,0.851110756,0.963379502,0.980830967,0.77159971,1.217874169,1.089266539,1.240873933,0
1.069322109,-1.066549897,-1.384622693,0.371989429,0.691621244,1.423576117,0.07424181,0.366602987,0,1.920909762,-0.575964272,-0.958396971,2.214872122,0.565676332,0.390669555,0.921875596,0,1.07026124,-0.379395276,1.386008859,3.101961374,0.825112939,0.907193244,0.987532139,0.861803651,1.112436891,1.205870748,1.000108361,0
0.572452426,-0.001028124,1.035232902,0.718089104,-0.807998478,1.157823563,0.262385488,-0.878629386,2.173076153,1.042103171,-0.196157217,0.645166516,0,1.081651807,0.634616256,1.41780901,2.548224449,0.980687439,0.663299441,0.3055951,0,0.791426003,0.874453247,0.987362623,0.807577848,1.261036754,0.985714078,0.811126173,0
0.689578295,-1.604180574,0.000971441,0.920616627,0.989165247,0.605157256,0.263375729,-1.302726507,2.173076153,0.466346562,0.614939809,1.719871879,1.107436061,0.938520432,0.691051662,-0.273681581,0,0.534035325,-0.811630547,0.256207913,0,0.917868853,0.801794052,0.98601532,1.332407832,0.347892612,1.154583693,1.026885748,0
0.675120533,-1.35387063,-1.003432989,1.856330752,-1.24163568,1.259782434,-1.304158211,0.898248911,1.086538076,0.998162925,-0.352548361,-0.575564444,2.214872122,0.541616201,-1.170406938,-0.051787578,0,0.820525467,-0.404379964,0.777825296,0,0.58409673,0.711515486,0.988940895,1.596600533,1.798391938,1.20808363,0.940502107,0
0.750520289,-0.08381547,-1.387396932,1.268710852,1.633310318,0.787638903,-1.140770197,-0.730611145,0,1.217234969,-0.438029259,0.366642028,1.107436061,1.241115928,0.891306341,0.116399959,0,1.062228799,-0.444355458,-1.606182456,3.101961374,0.980648398,1.057998896,0.979085743,0.678573132,1.005435228,0.907500088,0.916941166,0
0.705134034,-0.657483101,-1.09165585,1.080109119,0.049383644,0.776096344,-0.048546698,-1.464049816,0,0.943772614,-0.37488997,-0.042925276,0,1.557058811,-0.226479024,0.768213868,2.548224449,2.023200274,-0.565114856,1.543048978,3.101961374,0.784518004,1.041692853,1.035902858,0.932725012,0.920018733,0.89545095,0.79038471,1
0.302880049,-0.848380983,1.357052445,1.474172592,0.14179264,0.80760926,1.392237902,-1.637014866,0,0.69121021,0.01268813,-0.661563039,1.107436061,1.41094172,0.51628387,0.224018604,2.548224449,1.02815187,0.29852286,1.605754018,0,0.820557356,1.045983672,0.987602115,0.615520597,0.807051897,0.899142146,0.846753001,1
